Customer ID,PredictedLTV
14455.0,667.5257
13081.0,45923.86
17749.0,1013.328
12638.0,942.1734
12531.0,1774.252
16035.0,223.59187
16056.0,675.5226
16970.0,69.878685
12881.0,307.5426
15098.0,21395.67
13789.0,251.88457
15129.0,6809.545
15416.0,4298.6543
13006.0,81.590065
13616.0,291.30148
14775.0,1387.176
18283.0,3004.2734
15905.0,112.4933
15030.0,1914.6389
13250.0,248.28203
12776.0,57.720226
16389.0,1340.5364
14211.0,4577.756
17053.0,487.15466
17726.0,1136.7773
13583.0,1452.32
18261.0,338.98898
17824.0,307.92935
18050.0,399.09607
18123.0,676.74615
13862.0,2468.7278
15615.0,19094.395
15893.0,313.99097
17482.0,811.9458
14727.0,473.92413
14533.0,3462.5515
14683.0,145.29015
14204.0,1030.6141
17842.0,439.33118
17523.0,704.05914
14923.0,751.1491
17837.0,1531.621
17102.0,28.144371
16643.0,918.60834
18255.0,290.4253
16567.0,875.25385
16693.0,1242.3224
14060.0,9227.115
13486.0,1096.098
14468.0,208.1425
13982.0,4481.9585
15168.0,111.27073
16402.0,501.50107
14123.0,439.33118
13654.0,6349.0215
12417.0,6570.0747
14127.0,1822.2659
13668.0,13293.981
15046.0,7407.698
15238.0,1086.5269
14594.0,625.12213
13908.0,2336.2205
17060.0,236.55228
13182.0,119.84132
14260.0,816.59216
16796.0,310.62534
15491.0,3055.8025
12585.0,1849.9197
12439.0,1145.7119
14487.0,1463.1361
14934.0,3406.968
17996.0,508.63452
16146.0,928.2786
15511.0,871.17206
15681.0,3117.606
13357.0,3873.7625
16782.0,9683.443
17002.0,2503.8467
17581.0,17896.564
17302.0,1151.3248
13310.0,1482.5709
16031.0,546.1797
16484.0,397.52744
13869.0,8271.433
14207.0,158.17981
12759.0,5544.9517
14342.0,865.8606
17849.0,1111.9136
18052.0,10741.652
16598.0,145.2482
14716.0,565.915
17721.0,313.99097
15402.0,1771.1251
13391.0,56.109627
14908.0,372.79672
14231.0,1220.6753
13284.0,208.10056
17768.0,3393.7463
15573.0,1257.9362
12982.0,2775.9067
14147.0,2491.1487
12846.0,15.565431
15253.0,2164.5042
12763.0,818.54083
17338.0,13379.754
17762.0,119.64875
15152.0,5330.2314
14083.0,1412.22
17031.0,2836.0183
13108.0,1067.9874
13863.0,1231.4371
13398.0,695.24146
15559.0,1150.6616
15217.0,419.73618
15353.0,3232.2053
16113.0,161.72539
12945.0,920.1649
14486.0,173.84077
14246.0,1395.2637
13427.0,1064.4689
15379.0,4964.898
15293.0,255.7973
15473.0,2164.5042
13001.0,24923.123
17545.0,1526.4113
17111.0,492.49872
18003.0,355.22134
16742.0,2992.0405
14288.0,419.04666
15157.0,2685.3477
14049.0,13725.672
15631.0,591.07367
12422.0,5187.015
15900.0,924.24805
15833.0,79.31124
15782.0,4035.2273
17352.0,26.95397
17893.0,111.66872
14891.0,1116.0972
15165.0,1002.74976
17131.0,2223.6584
14757.0,413.8484
14253.0,357.24814
13366.0,58.06503
13386.0,844.334
14476.0,223.54993
13179.0,580.747
17085.0,7892.1616
14739.0,11718.479
12443.0,489.79227
16990.0,340.3326
16898.0,953.33295
15657.0,32.598114
16288.0,119.64875
13561.0,1766.8289
12970.0,1535.7056
13776.0,623.5977
12915.0,1175.0786
12891.0,852.5024
13697.0,148.12437
14301.0,2037.7382
12398.0,1775.2776
17579.0,758.3883
13985.0,10121.77
16360.0,3566.5173
13095.0,70.22349
17092.0,5617.7466
15513.0,27581.844
13831.0,7234.1587
15278.0,507.52774
12542.0,496.06668
13919.0,1340.5364
18270.0,439.55728
17644.0,6061.915
13153.0,514.2435
17004.0,2376.4453
12969.0,119.49651
13983.0,6531.4004
16416.0,2914.1328
15859.0,439.33118
16356.0,367.98694
17216.0,62.477158
16915.0,1652.9932
12993.0,1280.8787
16051.0,188.43161
16793.0,256.14212
16256.0,1705.2642
14357.0,235.15813
16292.0,1264.0225
12467.0,133.69409
15178.0,46.297607
16302.0,234.98361
16386.0,1093.5795
17121.0,315.05557
15316.0,164.49248
13591.0,2160.3298
15026.0,1117.9279
15954.0,190.26779
15686.0,87.94353
15481.0,1959.153
12481.0,11798.836
15724.0,291.32623
17999.0,761.40466
16303.0,8037.8833
15441.0,1258.263
14340.0,134.91997
15838.0,46185.69
12859.0,580.747
12409.0,16507.021
13918.0,1231.1553
16147.0,2273.1104
17514.0,546.1797
16828.0,124.477715
17477.0,1132.0631
14371.0,91.9712
16041.0,2987.553
13572.0,1423.6876
12469.0,2659.8313
17049.0,9466.569
16300.0,1341.7627
15717.0,628.2429
15423.0,246.82979
13571.0,4301.459
12916.0,4272.992
14628.0,2000.5277
12897.0,509.2017
13215.0,81.24526
16838.0,1175.0786
13756.0,9300.285
16799.0,496.06668
18130.0,1027.7107
14274.0,256.5109
16324.0,424.42578
13070.0,756.2962
16066.0,1460.0739
17980.0,1029.523
13039.0,1031.1334
12951.0,3358.3813
14187.0,119.49651
14922.0,848.0691
16806.0,825.07135
14110.0,13191.674
14330.0,208.1425
16802.0,593.0176
12665.0,292.89487
14071.0,1454.379
15233.0,57.720226
12621.0,25895.004
17455.0,132.08348
16878.0,10.915866
13724.0,213.05634
13890.0,2946.145
14645.0,880.4627
14137.0,334.3992
16398.0,1683.946
14692.0,1801.1073
16103.0,6308.7886
18241.0,2724.3242
14248.0,1014.89655
13298.0,347.76062
17020.0,919.9696
18075.0,5775.887
12642.0,1004.7114
15772.0,302.6507
15771.0,1000.29956
12645.0,3711.8503
12415.0,68057.016
16692.0,1898.1713
13086.0,437.70502
14507.0,3005.0168
14644.0,2240.394
17806.0,484.6368
15879.0,1176.6891
14946.0,92.16746
14985.0,292.18033
12497.0,5954.114
13107.0,4859.0854
14240.0,1235.6504
15740.0,159.63483
17763.0,-66.88113
17314.0,5069.3237
12516.0,2545.6042
15982.0,321.38812
12724.0,2190.759
14238.0,433.71042
13210.0,338.37384
18136.0,1619.3601
16498.0,107.90583
16369.0,2557.1306
12726.0,4005.5823
18232.0,579.4556
14564.0,2694.2031
13656.0,1092.5266
15485.0,6002.717
13796.0,306.57523
14972.0,147.88156
16489.0,293.79092
15202.0,5609.9756
14237.0,623.75116
15478.0,2033.703
16881.0,437.99927
15781.0,354.81772
13192.0,2644.4941
16358.0,3017.084
13550.0,338.74985
12522.0,191.88011
18031.0,475.8276
13280.0,2176.309
15503.0,274.1288
12392.0,236.59422
13621.0,221.98126
13455.0,2962.1565
16321.0,661.92896
15191.0,634.59814
14403.0,1795.4596
17391.0,499.93243
15358.0,16211.279
13387.0,188.43161
17075.0,2224.671
12647.0,15849.332
15736.0,1746.7504
13836.0,623.5977
12630.0,1325.3452
17324.0,2271.9736
17792.0,357.24814
17059.0,4732.393
15591.0,249.20699
14960.0,229.6292
14907.0,6358.2744
14352.0,1092.5266
17949.0,142052.06
14672.0,1118.8068
16088.0,1461.3673
14227.0,6229.654
17963.0,703.3044
14878.0,4130.0083
16037.0,1473.6147
16391.0,1094.1371
14968.0,492.87766
14756.0,2679.2546
14241.0,337.0336
18109.0,9923.854
12604.0,247.80606
12855.0,703.3044
16587.0,234.77138
12446.0,1006.4077
18129.0,111.66872
13094.0,2331.932
14500.0,347.0403
17847.0,126.08833
13738.0,437.70502
16179.0,223.93668
15286.0,256.14212
14657.0,1521.531
13517.0,2053.966
16669.0,1364.1317
17692.0,3039.241
17561.0,732.2927
13801.0,321.7329
12714.0,14152.801
16818.0,3428.8945
16049.0,1824.2213
12750.0,284.09427
16944.0,92.01315
17405.0,1010.3985
13302.0,162.68237
15047.0,334.9911
12365.0,623.7092
12576.0,2166.597
16485.0,2211.865
13017.0,208.6241
12565.0,145.2482
17306.0,9867.967
16764.0,2869.3943
14449.0,2711.825
14788.0,1119.3824
16690.0,382.26273
12934.0,181.05386
15185.0,320.82028
14199.0,1095.2362
16139.0,1135.8434
16755.0,2884.8833
16251.0,119.64875
13128.0,256.5109
14595.0,2225.984
13374.0,404.05185
13971.0,4527.7656
14779.0,383.81516
15320.0,256.85568
15449.0,1017.0892
13855.0,1352.484
15454.0,293.74896
17776.0,338.6442
17063.0,3748.4326
15625.0,3164.9272
16788.0,1902.1371
15140.0,3388.2139
13958.0,4766.402
12865.0,3220.7302
12668.0,9182.558
15869.0,342.58206
16997.0,682.3454
18221.0,1428.3286
15921.0,825.07135
